source_state,recovery_state,year,n
Alaska,Michigan,2020,4
Alaska,Minnesota,2020,1
Alaska,Mississippi,2020,1
Alaska,Missouri,2020,5
Alaska,Montana,2020,2
Alaska,Nebraska,2020,1
Alaska,Nevada,2020,9
Alaska,New Hampshire,2020,0
Alaska,New Jersey,2020,4
Alaska,New Mexico,2020,5
Alaska,New York,2020,2
Alaska,North Carolina,2020,14
Alaska,North Dakota,2020,0
Alaska,Ohio,2020,6
Alaska,Oklahoma,2020,1
Alaska,Oregon,2020,17
Alaska,Pennsylvania,2020,5
Alaska,Puerto Rico,2020,3
Alaska,Rhode Island,2020,0
Alaska,South Carolina,2020,3
Alaska,South Dakota,2020,3
Alaska,Tennessee,2020,6
Alaska,Texas,2020,31
Alaska,Us Virgin Islands,2020,1
Alaska,Utah,2020,4
Alaska,Vermont,2020,1
Alaska,Virginia,2020,5
Alaska,Washington,2020,34
Alaska,West Virginia,2020,0
Alaska,Wisconsin,2020,2
Alaska,Wyoming,2020,0
Alaska,Alabama,2019,6
Alaska,Alaska,2019,747
Alaska,Arizona,2019,18
Alaska,Arkansas,2019,2
Alaska,California,2019,75
Alaska,Colorado,2019,18
Alaska,Connecticut,2019,0
Alaska,Delaware,2019,0
Alaska,District Of Columbia,2019,3
Alaska,Florida,2019,26
Alaska,Georgia,2019,13
Alaska,Guam & Northern Mariana Islands,2019,0
Alaska,Hawaii,2019,5
Alaska,Idaho,2019,3
Alaska,Illinois,2019,5
Alaska,Indiana,2019,2
Alaska,Iowa,2019,2
Alaska,Kansas,2019,4
Alaska,Kentucky,2019,3
Alaska,Louisiana,2019,4
Alaska,Maine,2019,0
Alaska,Maryland,2019,11
Alaska,Massachusetts,2019,1
Alaska,Michigan,2019,3
Alaska,Minnesota,2019,4
Alaska,Mississippi,2019,4
Alaska,Missouri,2019,9
Alaska,Montana,2019,4
Alaska,Nebraska,2019,3
Alaska,Nevada,2019,10
Alaska,New Hampshire,2019,0
Alaska,New Jersey,2019,1
Alaska,New Mexico,2019,3
Alaska,New York,2019,7
Alaska,North Carolina,2019,14
Alaska,North Dakota,2019,2
Alaska,Ohio,2019,3
Alaska,Oklahoma,2019,2
Alaska,Oregon,2019,29
Alaska,Pennsylvania,2019,3
Alaska,Puerto Rico,2019,5
Alaska,Rhode Island,2019,0
Alaska,South Carolina,2019,3
Alaska,South Dakota,2019,0
Alaska,Tennessee,2019,9
Alaska,Texas,2019,16
Alaska,Us Virgin Islands,2019,0
Alaska,Utah,2019,5
Alaska,Vermont,2019,0
Alaska,Virginia,2019,2
Alaska,Washington,2019,32
Alaska,West Virginia,2019,3
Alaska,Wisconsin,2019,2
Alaska,Wyoming,2019,1
Alaska,Alabama,2018,3
Alaska,Alaska,2018,614
Alaska,Arizona,2018,20
Alaska,Arkansas,2018,3
Alaska,California,2018,87
Alaska,Colorado,2018,12
Alaska,Connecticut,2018,1
Alaska,Delaware,2018,0
Alaska,District Of Columbia,2018,2
Alaska,Florida,2018,22
Alaska,Georgia,2018,5
Alaska,Guam & Northern Mariana Islands,2018,0
Alaska,Hawaii,2018,1
Alaska,Idaho,2018,5
Alaska,Illinois,2018,14
Alaska,Indiana,2018,3
Alaska,Iowa,2018,1
Alaska,Kansas,2018,3
Alaska,Kentucky,2018,4
Alaska,Louisiana,2018,4
Alaska,Maine,2018,0
Alaska,Maryland,2018,4
Alaska,Massachusetts,2018,3
Alaska,Michigan,2018,2
Alaska,Minnesota,2018,0
Alaska,Mississippi,2018,3
Alaska,Missouri,2018,5
Alaska,Montana,2018,4
Alaska,Nebraska,2018,1
Alaska,Nevada,2018,9
Alaska,New Hampshire,2018,1
Alaska,New Jersey,2018,4
Alaska,New Mexico,2018,1
Alaska,New York,2018,9
Alaska,North Carolina,2018,13
Alaska,North Dakota,2018,3
Alaska,Ohio,2018,7
Alaska,Oklahoma,2018,2
Alaska,Oregon,2018,25
Alaska,Pennsylvania,2018,4
Alaska,Puerto Rico,2018,2
Alaska,Rhode Island,2018,0
Alaska,South Carolina,2018,5
Alaska,South Dakota,2018,3
Alaska,Tennessee,2018,6
Alaska,Texas,2018,27
Alaska,Us Virgin Islands,2018,0
Alaska,Utah,2018,6
Alaska,Vermont,2018,1
Alaska,Virginia,2018,6
Alaska,Washington,2018,39
Alaska,West Virginia,2018,1
Alaska,Wisconsin,2018,3
Alaska,Wyoming,2018,1
Alaska,Alabama,2017,5
Alaska,Alaska,2017,691
Alaska,Arizona,2017,13
Alaska,Arkansas,2017,2
Alaska,California,2017,86
Alaska,Colorado,2017,7
Alaska,Connecticut,2017,0
Alaska,Delaware,2017,1
Alaska,District Of Columbia,2017,4
Alaska,Florida,2017,16
Alaska,Georgia,2017,12
Alaska,Guam & Northern Mariana Islands,2017,1
Alaska,Hawaii,2017,1
Alaska,Idaho,2017,6
Alaska,Illinois,2017,5
Alaska,Indiana,2017,5
Alaska,Iowa,2017,3
Alaska,Kansas,2017,5
Alaska,Kentucky,2017,4
Alaska,Louisiana,2017,8
Alaska,Maine,2017,0
Alaska,Maryland,2017,15
Alaska,Massachusetts,2017,2
Alaska,Michigan,2017,2
Alaska,Minnesota,2017,6
Alaska,Mississippi,2017,1
Alaska,Missouri,2017,13
Alaska,Montana,2017,2
Alaska,Nebraska,2017,3
Alaska,Nevada,2017,18
Alaska,New Hampshire,2017,1
Alaska,New Jersey,2017,3
Alaska,New Mexico,2017,3
Alaska,New York,2017,8
Alaska,North Carolina,2017,10
Alaska,North Dakota,2017,0
Alaska,Ohio,2017,10
Alaska,Oklahoma,2017,2
Alaska,Oregon,2017,19
Alaska,Pennsylvania,2017,8
Alaska,Puerto Rico,2017,4
Alaska,Rhode Island,2017,1
Alaska,South Carolina,2017,1
Alaska,South Dakota,2017,1
Alaska,Tennessee,2017,5
Alaska,Texas,2017,23
Alaska,Us Virgin Islands,2017,0
Alaska,Utah,2017,2
Alaska,Vermont,2017,0
Alaska,Virginia,2017,6
Alaska,Washington,2017,40
Alaska,West Virginia,2017,1
Alaska,Wisconsin,2017,1
Alaska,Wyoming,2017,2
Alaska,Alabama,2016,1
Alaska,Alaska,2016,696
Alaska,Arizona,2016,17
Alaska,Arkansas,2016,1
Alaska,California,2016,70
Alaska,Colorado,2016,16
Alaska,Connecticut,2016,0
Alaska,Delaware,2016,2
Alaska,District Of Columbia,2016,4
Alaska,Florida,2016,20
Alaska,Georgia,2016,14
Alaska,Guam & Northern Mariana Islands,2016,0
Alaska,Hawaii,2016,7
Alaska,Idaho,2016,3
Alaska,Illinois,2016,6
Alaska,Indiana,2016,4
Alaska,Iowa,2016,4
Alaska,Kansas,2016,2
Alaska,Kentucky,2016,0
Alaska,Louisiana,2016,5
Alaska,Maine,2016,1
Alaska,Maryland,2016,8
Alaska,Massachusetts,2016,3
Alaska,Michigan,2016,4
Alaska,Minnesota,2016,7
Alaska,Mississippi,2016,1
Alaska,Missouri,2016,2
Alaska,Montana,2016,5
Alaska,Nebraska,2016,3
Alaska,Nevada,2016,4
Alaska,New Hampshire,2016,0
Alaska,New Jersey,2016,5
Alaska,New Mexico,2016,6
Alaska,New York,2016,10
Alaska,North Carolina,2016,14
Alaska,North Dakota,2016,2
Alaska,Ohio,2016,3
Alaska,Oklahoma,2016,2
Alaska,Oregon,2016,15
Alaska,Pennsylvania,2016,4
Alaska,Puerto Rico,2016,0
Alaska,Rhode Island,2016,0
Alaska,South Carolina,2016,4
Alaska,South Dakota,2016,1
Alaska,Tennessee,2016,3
Alaska,Texas,2016,19
Alaska,Us Virgin Islands,2016,0
Alaska,Utah,2016,1
Alaska,Vermont,2016,0
Alaska,Virginia,2016,5
Alaska,Washington,2016,28
Alaska,West Virginia,2016,1
Alaska,Wisconsin,2016,5
Alaska,Wyoming,2016,0
Alaska,Alabama,2015,5
Alaska,Alaska,2015,553
Alaska,Arizona,2015,14
Alaska,Arkansas,2015,1
Alaska,California,2015,74
Alaska,Colorado,2015,7
Alaska,Connecticut,2015,0
Alaska,Delaware,2015,0
Alaska,District Of Columbia,2015,1
Alaska,Florida,2015,14
Alaska,Georgia,2015,7
Alaska,Guam & Northern Mariana Islands,2015,0
Alaska,Hawaii,2015,5
Alaska,Idaho,2015,4
Alaska,Illinois,2015,9
Alaska,Indiana,2015,3
Alaska,Iowa,2015,1
Alaska,Kansas,2015,4
Alaska,Kentucky,2015,4
Alaska,Louisiana,2015,8
Alaska,Maine,2015,0
Alaska,Maryland,2015,4
Alaska,Massachusetts,2015,3
Alaska,Michigan,2015,3
Alaska,Minnesota,2015,5
Alaska,Mississippi,2015,0
Alaska,Missouri,2015,2
Alaska,Montana,2015,0
Alaska,Nebraska,2015,2
Alaska,Nevada,2015,4
Alaska,New Hampshire,2015,0
Alaska,New Jersey,2015,2
Alaska,New Mexico,2015,5
Alaska,New York,2015,6
Alaska,North Carolina,2015,12
Alaska,North Dakota,2015,1
Alaska,Ohio,2015,4
Alaska,Oklahoma,2015,4
Alaska,Oregon,2015,18
Alaska,Pennsylvania,2015,12
Alaska,Puerto Rico,2015,0
Alaska,Rhode Island,2015,0
Alaska,South Carolina,2015,1
Alaska,South Dakota,2015,1
Alaska,Tennessee,2015,4
Alaska,Texas,2015,26
Alaska,Us Virgin Islands,2015,0
Alaska,Utah,2015,2
Alaska,Vermont,2015,0
Alaska,Virginia,2015,10
Alaska,Washington,2015,29
Alaska,West Virginia,2015,1
Alaska,Wisconsin,2015,1
Alaska,Wyoming,2015,1
Alaska,Alabama,2014,3
Alaska,Alaska,2014,434
Alaska,Arizona,2014,17
Alaska,Arkansas,2014,0
Alaska,California,2014,61
Alaska,Colorado,2014,5
Alaska,Connecticut,2014,1
Alaska,Delaware,2014,1
Alaska,District Of Columbia,2014,1
Alaska,Florida,2014,16
Alaska,Georgia,2014,9
Alaska,Guam & Northern Mariana Islands,2014,0
Alaska,Hawaii,2014,2
Alaska,Idaho,2014,6
Alaska,Illinois,2014,5
Alaska,Indiana,2014,4
Alaska,Iowa,2014,3
Alaska,Kansas,2014,3
Alaska,Kentucky,2014,2
Alaska,Louisiana,2014,0
Alaska,Maine,2014,0
Alaska,Maryland,2014,10
Alaska,Massachusetts,2014,1
Alaska,Michigan,2014,7
Alaska,Minnesota,2014,3
Alaska,Mississippi,2014,0
Alaska,Missouri,2014,7
Alaska,Montana,2014,1
Alaska,Nebraska,2014,1
Alaska,Nevada,2014,5
Alaska,New Hampshire,2014,0
Alaska,New Jersey,2014,4
Alaska,New Mexico,2014,2
Alaska,New York,2014,11
Alaska,North Carolina,2014,3
Alaska,North Dakota,2014,5
Alaska,Ohio,2014,6
Alaska,Oklahoma,2014,0
Alaska,Oregon,2014,19
Alaska,Pennsylvania,2014,3
Alaska,Puerto Rico,2014,4
Alaska,Rhode Island,2014,1
Alaska,South Carolina,2014,6
Alaska,South Dakota,2014,0
Alaska,Tennessee,2014,4
Alaska,Texas,2014,24
Alaska,Us Virgin Islands,2014,0
Alaska,Utah,2014,3
Alaska,Vermont,2014,1
Alaska,Virginia,2014,5
Alaska,Washington,2014,56
Alaska,West Virginia,2014,0
Alaska,Wisconsin,2014,2
Alaska,Wyoming,2014,1
Alaska,Alabama,2012,2
Alaska,Alaska,2012,458
Alaska,Arizona,2012,12
Alaska,Arkansas,2012,0
Alaska,California,2012,51
Alaska,Colorado,2012,3
Alaska,Connecticut,2012,0
Alaska,Delaware,2012,0
Alaska,District Of Columbia,2012,1
Alaska,Florida,2012,18
Alaska,Georgia,2012,10
Alaska,Guam & Northern Mariana Islands,2012,1
Alaska,Hawaii,2012,2
Alaska,Idaho,2012,2
Alaska,Illinois,2012,12
Alaska,Indiana,2012,0
Alaska,Iowa,2012,3
Alaska,Kansas,2012,2
Alaska,Kentucky,2012,1
Alaska,Louisiana,2012,3
Alaska,Maine,2012,1
Alaska,Maryland,2012,3
Alaska,Massachusetts,2012,1
Alaska,Michigan,2012,2
Alaska,Minnesota,2012,5
Alaska,Mississippi,2012,0
Alaska,Missouri,2012,7
Alaska,Montana,2012,0
Alaska,Nebraska,2012,0
Alaska,Nevada,2012,4
Alaska,New Hampshire,2012,0
Alaska,New Jersey,2012,4
Alaska,New Mexico,2012,1
Alaska,New York,2012,8
Alaska,North Carolina,2012,23
Alaska,North Dakota,2012,1
Alaska,Ohio,2012,4
Alaska,Oklahoma,2012,1
Alaska,Oregon,2012,10
Alaska,Pennsylvania,2012,6
Alaska,Puerto Rico,2012,2
Alaska,Rhode Island,2012,0
Alaska,South Carolina,2012,0
Alaska,South Dakota,2012,0
Alaska,Tennessee,2012,2
Alaska,Texas,2012,13
Alaska,Us Virgin Islands,2012,0
Alaska,Utah,2012,2
Alaska,Vermont,2012,0
Alaska,Virginia,2012,5
Alaska,Washington,2012,24
Alaska,West Virginia,2012,2
Alaska,Wisconsin,2012,7
Alaska,Wyoming,2012,0
Alaska,Alabama,2011,4
Alaska,Alaska,2011,338
Alaska,Arizona,2011,13
Alaska,Arkansas,2011,0
Alaska,California,2011,53
Alaska,Colorado,2011,4
Alaska,Connecticut,2011,0
Alaska,Delaware,2011,2
Alaska,District Of Columbia,2011,2
Alaska,Florida,2011,15
Alaska,Georgia,2011,11
Alaska,Guam & Northern Mariana Islands,2011,0
Alaska,Hawaii,2011,2
Alaska,Idaho,2011,7
Alaska,Illinois,2011,7
Alaska,Indiana,2011,3
Alaska,Iowa,2011,0
Alaska,Kansas,2011,6
Alaska,Kentucky,2011,2
Alaska,Louisiana,2011,5
Alaska,Maine,2011,0
Alaska,Maryland,2011,6
Alaska,Massachusetts,2011,2
Alaska,Michigan,2011,3
Alaska,Minnesota,2011,2
Alaska,Mississippi,2011,0
Alaska,Missouri,2011,3
Alaska,Montana,2011,1
Alaska,Nebraska,2011,2
Alaska,Nevada,2011,3
Alaska,New Hampshire,2011,0
Alaska,New Jersey,2011,5
Alaska,New Mexico,2011,1
Alaska,New York,2011,6
Alaska,North Carolina,2011,21
Alaska,North Dakota,2011,1
Alaska,Ohio,2011,8
Alaska,Oklahoma,2011,0
Alaska,Oregon,2011,27
Alaska,Pennsylvania,2011,3
Alaska,Puerto Rico,2011,0
Alaska,Rhode Island,2011,0
Alaska,South Carolina,2011,2
Alaska,South Dakota,2011,0
Alaska,Tennessee,2011,4
Alaska,Texas,2011,22
Alaska,Us Virgin Islands,2011,0
Alaska,Utah,2011,2
Alaska,Vermont,2011,0
Alaska,Virginia,2011,6
Alaska,Washington,2011,22
Alaska,West Virginia,2011,1
Alaska,Wisconsin,2011,0
Alaska,Wyoming,2011,0
Alaska,Alabama,2010,1
Alaska,Alaska,2010,359
Alaska,Arizona,2010,15
Alaska,Arkansas,2010,0
Alaska,California,2010,38
Alaska,Colorado,2010,1
Alaska,Connecticut,2010,0
Alaska,Delaware,2010,0
Alaska,District Of Columbia,2010,1
Alaska,Florida,2010,10
Alaska,Georgia,2010,6
Alaska,Guam & Northern Mariana Islands,2010,0
Alaska,Hawaii,2010,3
Alaska,Idaho,2010,3
Alaska,Illinois,2010,4
Alaska,Indiana,2010,0
Alaska,Iowa,2010,0
Alaska,Kansas,2010,0
Alaska,Kentucky,2010,2
Alaska,Louisiana,2010,5
Alaska,Maine,2010,2
Alaska,Maryland,2010,5
Alaska,Massachusetts,2010,1
Alaska,Michigan,2010,2
Alaska,Minnesota,2010,6
Alaska,Mississippi,2010,0
Alaska,Missouri,2010,4
Alaska,Montana,2010,0
Alaska,Nebraska,2010,1
Alaska,Nevada,2010,7
Alaska,New Hampshire,2010,0
Alaska,New Jersey,2010,4
Alaska,New Mexico,2010,0
Alaska,New York,2010,4
Alaska,North Carolina,2010,11
Alaska,North Dakota,2010,1
Alaska,Ohio,2010,3
Alaska,Oklahoma,2010,3
Alaska,Oregon,2010,11
Alaska,Pennsylvania,2010,6
Alaska,Puerto Rico,2010,2
Alaska,Rhode Island,2010,0
Alaska,South Carolina,2010,2
Alaska,South Dakota,2010,0
Alaska,Tennessee,2010,4
Alaska,Texas,2010,17
Alaska,Us Virgin Islands,2010,0
Alaska,Utah,2010,1
Alaska,Vermont,2010,0
Alaska,Virginia,2010,9
Alaska,Washington,2010,25
Alaska,West Virginia,2010,0
Alaska,Wisconsin,2010,0
Alaska,Wyoming,2010,1
Arizona,Alabama,2023,13
Arizona,Alaska,2023,12
Arizona,Arizona,2023,9664
Arizona,Arkansas,2023,12
Arizona,California,2023,4372
Arizona,Colorado,2023,82
Arizona,Connecticut,2023,12
Arizona,Delaware,2023,3
Arizona,District Of Columbia,2023,13
Arizona,Florida,2023,94
Arizona,Georgia,2023,50
Arizona,Guam & Northern Mariana Islands,2023,0
Arizona,Hawaii,2023,2
Arizona,Idaho,2023,26
Arizona,Illinois,2023,187
Arizona,Indiana,2023,25
Arizona,Iowa,2023,30
Arizona,Kansas,2023,20
Arizona,Kentucky,2023,26
Arizona,Louisiana,2023,22
Arizona,Maine,2023,2
Arizona,Maryland,2023,31
Arizona,Massachusetts,2023,14
Arizona,Michigan,2023,34
Arizona,Minnesota,2023,35
Arizona,Mississippi,2023,7
Arizona,Missouri,2023,39
Arizona,Montana,2023,12
Arizona,Nebraska,2023,14
Arizona,Nevada,2023,227
Arizona,New Hampshire,2023,3
Arizona,New Jersey,2023,16
Arizona,New Mexico,2023,111
Arizona,New York,2023,69
Arizona,North Carolina,2023,68
Arizona,North Dakota,2023,11
Arizona,Ohio,2023,40
Arizona,Oklahoma,2023,28
Arizona,Oregon,2023,71
Arizona,Pennsylvania,2023,36
Arizona,Puerto Rico,2023,5
Arizona,Rhode Island,2023,4
Arizona,South Carolina,2023,14
Arizona,South Dakota,2023,18
Arizona,Tennessee,2023,45
Arizona,Texas,2023,202
Arizona,Us Virgin Islands,2023,0
Arizona,Utah,2023,73
Arizona,Vermont,2023,1
Arizona,Virginia,2023,29
Arizona,Washington,2023,63
Arizona,West Virginia,2023,6
Arizona,Wisconsin,2023,45
Arizona,Wyoming,2023,2
Arizona,Alabama,2022,16
Arizona,Alaska,2022,7
Arizona,Arizona,2022,9913
Arizona,Arkansas,2022,10
Arizona,California,2022,4512
Arizona,Colorado,2022,85
Arizona,Connecticut,2022,11
Arizona,Delaware,2022,2
Arizona,District Of Columbia,2022,3
Arizona,Florida,2022,92
Arizona,Georgia,2022,50
Arizona,Guam & Northern Mariana Islands,2022,2
Arizona,Hawaii,2022,5
Arizona,Idaho,2022,23
Arizona,Illinois,2022,89
Arizona,Indiana,2022,25
Arizona,Iowa,2022,25
Arizona,Kansas,2022,21
Arizona,Kentucky,2022,14
Arizona,Louisiana,2022,30
Arizona,Maine,2022,1
Arizona,Maryland,2022,36
Arizona,Massachusetts,2022,14
Arizona,Michigan,2022,37
Arizona,Minnesota,2022,29
Arizona,Mississippi,2022,14
Arizona,Missouri,2022,30
Arizona,Montana,2022,16
Arizona,Nebraska,2022,24
Arizona,Nevada,2022,240
Arizona,New Hampshire,2022,3
Arizona,New Jersey,2022,27
Arizona,New Mexico,2022,97
Arizona,New York,2022,53
Arizona,North Carolina,2022,60
Arizona,North Dakota,2022,10
Arizona,Ohio,2022,57
Arizona,Oklahoma,2022,33
Arizona,Oregon,2022,53
Arizona,Pennsylvania,2022,31
Arizona,Puerto Rico,2022,5
Arizona,Rhode Island,2022,2
Arizona,South Carolina,2022,16
Arizona,South Dakota,2022,9
Arizona,Tennessee,2022,44
Arizona,Texas,2022,192
Arizona,Us Virgin Islands,2022,0
Arizona,Utah,2022,47
Arizona,Vermont,2022,0
Arizona,Virginia,2022,26
Arizona,Washington,2022,76
Arizona,West Virginia,2022,4
Arizona,Wisconsin,2022,20
Arizona,Wyoming,2022,9
Arizona,Alabama,2021,7
Arizona,Alaska,2021,3
Arizona,Arizona,2021,8523
Arizona,Arkansas,2021,8
Arizona,California,2021,4725
Arizona,Colorado,2021,64
Arizona,Connecticut,2021,5
Arizona,Delaware,2021,6
Arizona,District Of Columbia,2021,4
Arizona,Florida,2021,100
Arizona,Georgia,2021,18
Arizona,Guam & Northern Mariana Islands,2021,1
Arizona,Hawaii,2021,1
Arizona,Idaho,2021,18
Arizona,Illinois,2021,79
Arizona,Indiana,2021,23
Arizona,Iowa,2021,10
Arizona,Kansas,2021,16
Arizona,Kentucky,2021,14
Arizona,Louisiana,2021,31
Arizona,Maine,2021,1
Arizona,Maryland,2021,22
Arizona,Massachusetts,2021,14
Arizona,Michigan,2021,38
Arizona,Minnesota,2021,35
Arizona,Mississippi,2021,7
Arizona,Missouri,2021,37
Arizona,Montana,2021,12
Arizona,Nebraska,2021,13
Arizona,Nevada,2021,296
Arizona,New Hampshire,2021,5
Arizona,New Jersey,2021,20
Arizona,New Mexico,2021,74
Arizona,New York,2021,47
Arizona,North Carolina,2021,65
Arizona,North Dakota,2021,3
Arizona,Ohio,2021,39
Arizona,Oklahoma,2021,20
Arizona,Oregon,2021,59
Arizona,Pennsylvania,2021,27
Arizona,Puerto Rico,2021,2
Arizona,Rhode Island,2021,0
Arizona,South Carolina,2021,23
Arizona,South Dakota,2021,8
Arizona,Tennessee,2021,41
Arizona,Texas,2021,169
Arizona,Us Virgin Islands,2021,0
Arizona,Utah,2021,38
Arizona,Vermont,2021,0
Arizona,Virginia,2021,26
Arizona,Washington,2021,53
Arizona,West Virginia,2021,2
Arizona,Wisconsin,2021,23
Arizona,Wyoming,2021,2
Arizona,Alabama,2020,6
Arizona,Alaska,2020,5
Arizona,Arizona,2020,7571
Arizona,Arkansas,2020,5
Arizona,California,2020,3352
Arizona,Colorado,2020,90
Arizona,Connecticut,2020,5
Arizona,Delaware,2020,3
Arizona,District Of Columbia,2020,6
Arizona,Florida,2020,66
Arizona,Georgia,2020,41
Arizona,Guam & Northern Mariana Islands,2020,3
Arizona,Hawaii,2020,2
Arizona,Idaho,2020,12
Arizona,Illinois,2020,69
Arizona,Indiana,2020,20
Arizona,Iowa,2020,32
Arizona,Kansas,2020,15
Arizona,Kentucky,2020,5
Arizona,Louisiana,2020,26
Arizona,Maine,2020,5
Arizona,Maryland,2020,35
Arizona,Massachusetts,2020,5
Arizona,Michigan,2020,30
Arizona,Minnesota,2020,31
Arizona,Mississippi,2020,9
Arizona,Missouri,2020,26
Arizona,Montana,2020,11
Arizona,Nebraska,2020,18
Arizona,Nevada,2020,254
Arizona,New Hampshire,2020,1
Arizona,New Jersey,2020,18
Arizona,New Mexico,2020,58
Arizona,New York,2020,42
Arizona,North Carolina,2020,46
Arizona,North Dakota,2020,6
Arizona,Ohio,2020,34
Arizona,Oklahoma,2020,21
Arizona,Oregon,2020,42
Arizona,Pennsylvania,2020,31
Arizona,Puerto Rico,2020,0
Arizona,Rhode Island,2020,2
Arizona,South Carolina,2020,16
Arizona,South Dakota,2020,2
Arizona,Tennessee,2020,25
Arizona,Texas,2020,110
Arizona,Us Virgin Islands,2020,2
Arizona,Utah,2020,42
Arizona,Vermont,2020,0
Arizona,Virginia,2020,27
Arizona,Washington,2020,47
Arizona,West Virginia,2020,5
Arizona,Wisconsin,2020,25
Arizona,Wyoming,2020,1
Arizona,Alabama,2019,12
Arizona,Alaska,2019,12
Arizona,Arizona,2019,5892
Arizona,Arkansas,2019,9
Arizona,California,2019,2355
Arizona,Colorado,2019,75
Arizona,Connecticut,2019,6
Arizona,Delaware,2019,4
Arizona,District Of Columbia,2019,5
Arizona,Florida,2019,42
Arizona,Georgia,2019,43
Arizona,Guam & Northern Mariana Islands,2019,0
Arizona,Hawaii,2019,5
Arizona,Idaho,2019,29
Arizona,Illinois,2019,67
Arizona,Indiana,2019,23
Arizona,Iowa,2019,20
Arizona,Kansas,2019,17
Arizona,Kentucky,2019,9
Arizona,Louisiana,2019,19
Arizona,Maine,2019,3
Arizona,Maryland,2019,29
Arizona,Massachusetts,2019,12
Arizona,Michigan,2019,27
Arizona,Minnesota,2019,27
Arizona,Mississippi,2019,13
Arizona,Missouri,2019,29
Arizona,Montana,2019,6
Arizona,Nebraska,2019,8
Arizona,Nevada,2019,170
Arizona,New Hampshire,2019,1
Arizona,New Jersey,2019,17
Arizona,New Mexico,2019,61
Arizona,New York,2019,43
Arizona,North Carolina,2019,33
Arizona,North Dakota,2019,8
Arizona,Ohio,2019,38
Arizona,Oklahoma,2019,11
Arizona,Oregon,2019,54
Arizona,Pennsylvania,2019,22
Arizona,Puerto Rico,2019,4
Arizona,Rhode Island,2019,4
Arizona,South Carolina,2019,14
Arizona,South Dakota,2019,6
Arizona,Tennessee,2019,37
Arizona,Texas,2019,110
Arizona,Us Virgin Islands,2019,0
Arizona,Utah,2019,22
Arizona,Vermont,2019,0
Arizona,Virginia,2019,28
Arizona,Washington,2019,57
Arizona,West Virginia,2019,1
Arizona,Wisconsin,2019,23
Arizona,Wyoming,2019,1
Arizona,Alabama,2018,10
Arizona,Alaska,2018,12
Arizona,Arizona,2018,5254
Arizona,Arkansas,2018,8
Arizona,California,2018,2206
Arizona,Colorado,2018,71
Arizona,Connecticut,2018,3
Arizona,Delaware,2018,1
Arizona,District Of Columbia,2018,3
Arizona,Florida,2018,54
Arizona,Georgia,2018,31
Arizona,Guam & Northern Mariana Islands,2018,0
Arizona,Hawaii,2018,2
Arizona,Idaho,2018,21
Arizona,Illinois,2018,72
Arizona,Indiana,2018,26
Arizona,Iowa,2018,17
Arizona,Kansas,2018,18
Arizona,Kentucky,2018,9
Arizona,Louisiana,2018,21
Arizona,Maine,2018,2
Arizona,Maryland,2018,30
Arizona,Massachusetts,2018,6
Arizona,Michigan,2018,31
Arizona,Minnesota,2018,23
Arizona,Mississippi,2018,10
Arizona,Missouri,2018,34
Arizona,Montana,2018,6
Arizona,Nebraska,2018,12
Arizona,Nevada,2018,109
Arizona,New Hampshire,2018,1
Arizona,New Jersey,2018,8
Arizona,New Mexico,2018,48
Arizona,New York,2018,36
Arizona,North Carolina,2018,31
Arizona,North Dakota,2018,8
Arizona,Ohio,2018,34
Arizona,Oklahoma,2018,12
Arizona,Oregon,2018,53
Arizona,Pennsylvania,2018,21
Arizona,Puerto Rico,2018,4
Arizona,Rhode Island,2018,1
Arizona,South Carolina,2018,19
Arizona,South Dakota,2018,4
Arizona,Tennessee,2018,28
Arizona,Texas,2018,122
Arizona,Us Virgin Islands,2018,0
Arizona,Utah,2018,38
Arizona,Vermont,2018,0
Arizona,Virginia,2018,25
Arizona,Washington,2018,55
Arizona,West Virginia,2018,1
Arizona,Wisconsin,2018,23
Arizona,Wyoming,2018,0
Arizona,Alabama,2017,10
Arizona,Alaska,2017,13
Arizona,Arizona,2017,3897
Arizona,Arkansas,2017,2
Arizona,California,2017,2185
Arizona,Colorado,2017,66
Arizona,Connecticut,2017,6
Arizona,Delaware,2017,1
Arizona,District Of Columbia,2017,11
Arizona,Florida,2017,75
Arizona,Georgia,2017,32
Arizona,Guam & Northern Mariana Islands,2017,0
Arizona,Hawaii,2017,7
Arizona,Idaho,2017,7
Arizona,Illinois,2017,63
Arizona,Indiana,2017,19
Arizona,Iowa,2017,17
Arizona,Kansas,2017,18
Arizona,Kentucky,2017,10
Arizona,Louisiana,2017,28
Arizona,Maine,2017,1
Arizona,Maryland,2017,15
Arizona,Massachusetts,2017,9
Arizona,Michigan,2017,21
Arizona,Minnesota,2017,26
Arizona,Mississippi,2017,8
Arizona,Missouri,2017,18
Arizona,Montana,2017,10
Arizona,Nebraska,2017,9
Arizona,Nevada,2017,174
Arizona,New Hampshire,2017,0
Arizona,New Jersey,2017,14
Arizona,New Mexico,2017,48
Arizona,New York,2017,66
Arizona,North Carolina,2017,42
Arizona,North Dakota,2017,8
Arizona,Ohio,2017,22
Arizona,Oklahoma,2017,6
Arizona,Oregon,2017,40
Arizona,Pennsylvania,2017,24
Arizona,Puerto Rico,2017,4
Arizona,Rhode Island,2017,3
